Raw Symbols
Total Count  : 65687
Total Size   : 5941252
Unattributed : 1219166
--------------------------------------
Sorted by Size
        Size Section/Type  Name                                                                                                                      Source
        5661      84  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\dynamic_quantize_matmul_fusion.cc
        5623      19  c:\users\tiago\src\onnxruntime\cmake\external\eigen\eigen\src\core\partialreduxevaluator.h
        5588      12  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\generator\range.cc
        5578      55  c:\users\tiago\src\onnxruntime\cmake\external\protobuf\src\google\protobuf\parse_context.h
        5519     113  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\activations.h
        5462      35  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\reshape_fusion.cc
        5428      38  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\gelu_fusion.cc
        5405      14  c:\users\tiago\src\onnxruntime\cmake\external\eigen\eigen\src\core\productevaluators.h
        5314      14  c:\users\tiago\src\onnxruntime\cmake\external\wil\include\wil\result.h
        5292      81  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\conv_activation_fusion.cc
        5255      15  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\word_conv_embedding.cc
        5251     555  c:\users\tiago\src\onnxruntime\cmake\external\eigen\eigen\src\core\stliterators.h
        5186      11  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\utils.h
        5145      12  c:\users\tiago\src\onnxruntime\onnxruntime\core\mlas\lib\qgemm.cpp
        5072      49  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\scatter_nd.cc
        5056       7  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\generator\constant_of_shape.cc
        4982      81  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\math\matmul_integer.cc
        4978      25  c:\users\tiago\src\onnxruntime\cmake\external\re2\re2\simplify.cc
        4964      18  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\gather_elements.cc
        4932      27  c:\users\tiago\src\onnxruntime\cmake\external\onnx\onnx\defs\rnn\defs.cc
        4881      22  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\quantization\dynamic_quantize_matmul.cc
        4878       4  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\nn\pool_attributes.h
        4832      24  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\ml\dictvectorizer.cc
        4791       6  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\nn\conv_attributes.h
        4708       8  c:\users\tiago\src\onnxruntime\onnxruntime\core\mlas\lib\dgemm.cpp
        4688       9  c:\users\tiago\src\onnxruntime\onnxruntime\core\session\custom_ops.cc
        4680       3  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\nn\unpool.cc
        4652       8  c:\users\tiago\src\onnxruntime\onnxruntime\core\mlas\lib\sgemm.cpp
        4605      31  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\unordered_map
        4603      14  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\ml\zipmap.cc
        4546      23  c:\users\tiago\src\onnxruntime\onnxruntime\core\common\profiler.cc
        4544      21  c:\users\tiago\src\onnxruntime\onnxruntime\core\common\path.cc
        4533      14  c:\users\tiago\src\onnxruntime\cmake\external\onnx\onnx\defs\logical\old.cc
        4474       4  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\ml\svmregressor.cc
        4469      31  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\activation\activations.h
        4458     115  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\initializer.cc
        4419    1013  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatorgather.cpp
        4417       5  c:\users\tiago\src\onnxruntime\onnxruntime\core\mlas\lib\reorder.cpp
        4405     307  [unknown]
        4390      83  c:\users\tiago\src\onnxruntime\winml\adapter\winml_adapter_session.cpp
        4386       4  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\maxpool_with_mask.h
        4343      17  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\qlinear_lookup_table.cc
        4342       5  c:\users\tiago\src\onnxruntime\onnxruntime\core\session\environment.cc
        4315      10  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\math\clip.cc
        4218      31  c:\users\tiago\src\onnxruntime\cmake\external\eigen\eigen\src\core\generalproduct.h
        4188       1  c:\users\tiago\src\onnxruntime\cmake\external\re2\re2\unicode_casefold.cc
        4128      10  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\cdist.cc
        4062      30  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\nn\conv_transpose.cc
        4052      18  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\cast_op.cc
        4043       8  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\eye_like.cc
        4036     374  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\reduction\reduction_ops.h
        4029      13  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\rnn\rnn_helpers.h
        3968      13  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\kernel_registry_manager.cc
        3964      21  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\op_node_proto_helper.cc
        3960      11  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\external\directmlhelpers\schemahelpers.h
        3959       3  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\nn\conv_transpose_attributes.h
        3931      18  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\fstream
        3929      26  c:\users\tiago\src\onnxruntime\cmake\external\protobuf\src\google\protobuf\wire_format_lite.h
        3920       7  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\bert\embed_layer_norm.cc
        3819      13  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\conv_bn_fusion.cc
        3785      25  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\graphtransformers
        3748      26  c:\users\tiago\src\onnxruntime\onnxruntime\core\common\threadpool.cc
        3696      20  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\crop_and_resize.cc
        3689      27  c:\users\tiago\src\onnxruntime\cmake\external\protobuf\src\google\protobuf\parse_context.cc
        3626      52  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\matmul_add_fusion.cc
        3607      19  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\free_dim_override_transformer.cc
        3596     336  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dml_provider_factory.cc
        3565      21  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\math\quantize_linear_matmul.cc
        3528      58  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\gelu_approximation.cc
        3526       6  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\ex_lib_loader.cc
        3502      11  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\fuse_nodes_funcs.cc
        3492      18  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\attnlstm\deep_cpu_attn_lstm.h
        3479     158  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\tuple
        3430      18  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\sstream
        3414      20  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\gather.cc
        3410      28  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\bias_gelu_fusion.cc
        3359       3  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\math\gemm.h
        3357      25  c:\users\tiago\src\onnxruntime\cmake\external\re2\re2\walker-inl.h
        3341      12  c:\users\tiago\src\onnxruntime\cmake\external\re2\re2\onepass.cc
        3341      25  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\map
        3307     271  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatorgemm.cpp
        3301      21  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatorscatter.cpp
        3295      11  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\ml\imputer.cc
        3271       1  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\rnn\rnn.h
        3228      10  c:\users\tiago\src\onnxruntime\cmake\external\onnx\onnx\defs\object_detection
        3222       1  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\rnn\deep_cpu_lstm.h
        3203       9  c:\users\tiago\src\onnxruntime\cmake\external\re2\re2\bitstate.cc
        3180       1  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\rnn\deep_cpu_gru.h
        3178     346  c:\users\tiago\src\onnxruntime\cmake\external\protobuf\src\google\protobuf\message_lite.cc
        3171      16  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\node_index_info.cc
        3170      41  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatoractivation.cpp
        3167      10  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\ml\linearregressor.cc
        3166      13  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\endian_utils.h
        3069      17  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\kernel_def_builder.cc
        3069      20  c:\users\tiago\src\onnxruntime\onnxruntime\core\graph\contrib_ops\range_schema_defs.cc
        3015      16  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\nn\shrink.cc
        2984       8  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\nn\dropout_op.cc
        2972       2  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\object_detection\roialign.h
        2964      19  c:\users\tiago\src\onnxruntime\include\onnxruntime\core\framework\ml_value.h
        2960      34  c:\users\tiago\src\onnxruntime\onnxruntime\core\common\logging
        2949       5  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatorqlinearmatmul.cpp
        2944      18  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\mean_variance_normalization.h
        2943     149  c:\users\tiago\src\onnxruntime\cmake\external\protobuf\src\google\protobuf\stubs
        2932      12  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\utils.cc
        2928      14  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\attnlstm\bahdanau_attention.cc
        2874       7  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\isinf.cc
        2823       7  c:\users\tiago\src\onnxruntime\cmake\external\eigen\eigen\src\core\arch\default
        2822      44  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatorconvolution.cpp
        2794      14  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\space_depth_ops.cc
        2786       9  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatorqlinearconv.cpp
        2781      12  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatortranspose.cpp
        2731      46  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatorreduce.cpp
        2724      17  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatortile.cpp
        2723      10  c:\users\tiago\src\onnxruntime\onnxruntime\core\util\math.h
        2712      37  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\mutex
        2704       6  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\bert\attention_helper.h
        2703      20  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatortopk.cpp
        2678     228  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\xutility
        2646      20  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\math\einsum.cc
        2612      12  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\tensor.cc
        2606       4  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\tensor_allocator_with_mem_pattern.h
        2563      22  c:\users\tiago\src\onnxruntime\cmake\external\re2\util
        2556       6  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\ml\dictvectorizer.h
        2554      67  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\resize.cc
        2548       5  c:\users\tiago\src\onnxruntime\onnxruntime\contrib_ops\cpu\transpose_matmul.cc
        2544      33  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatorpooling.cpp
        2534      17  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\ml\feature_vectorizer.cc
        2523       7  c:\users\tiago\src\onnxruntime\cmake\external\onnx\onnx\defs\generator\old.cc
        2518       8  c:\users\tiago\src\onnxruntime\cmake\external\onnx\onnx\defs\object_detection\defs.cc
        2497      17  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\conv_mul_fusion.cc
        2487       4  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\execution_providers.h
        2471       8  c:\users\tiago\src\onnxruntime\cmake\external\re2\re2\tostring.cc
        2459       7  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\slice_elimination.cc
        2456      22  d:\a01\_work\6\s\src\vctools\crt\helperlibs\vmath\src\amd64
        2441      11  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatormatmulinteger.cpp
        2435      12  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatorconcat.cpp
        2420      13  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatoronehot.cpp
        2410      10  c:\users\tiago\src\onnxruntime\onnxruntime\core\mlas\lib\compute.cpp
        2409       5  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\compress.cc
        2408      10  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\dml\dmlexecutionprovider\src\operators\dmloperatormatmul.cpp
        2361      14  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\nn\roi_pool.cc
        2352      17  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\cpu_execution_provider.cc
        2352      15  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\ort_value_pattern_planner.cc
        2350      12  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\ostream
        2349      26  c:\users\tiago\src\onnxruntime\cmake\external\protobuf\src\google\protobuf\io\zero_copy_stream_impl_lite.cc
        2349      19  c:\users\tiago\src\onnxruntime\onnxruntime\core\optimizer\relu_clip_fusion.cc
        2328     104  c:\users\tiago\src\onnxruntime\cmake\external\eigen\eigen\src\core\util
        2324       8  c:\users\tiago\src\onnxruntime\onnxruntime\core\providers\cpu\tensor\tile.cc
        2308      19  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\op_kernel.cc
        2300      10  c:\users\tiago\src\onnxruntime\onnxruntime\core\framework\ort_value_tensor_slicer.cc
        2296       8  c:\users\tiago\src\onnxruntime\cmake\external\onnx\onnx\shape_inference\implementation.h
