Raw Symbols
Total Count  : 21842
Total Size   : 1073672
Unattributed : 175711
--------------------------------------
Sorted by Size
        Size Section/Type  Name                                                                                                                      Source
         658         code  public: static long __cdecl _winml::TensorBase<int,int,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt32Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorInt32Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt32Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt32Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateFromD3D12Resource(struct ID3D12Resource *,__int64 *,int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         658         code  public: static long __cdecl _winml::TensorBase<unsigned __int64,unsigned __int64,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt64Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorUInt64Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt64Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt64Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateFromD3D12Resource(struct ID3D12Resource *,__int64 *,int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         658         code  public: static long __cdecl _winml::TensorBase<unsigned int,unsigned int,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt32Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorUInt32Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt32Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt32Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateFromD3D12Resource(struct ID3D12Resource *,__int64 *,int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         658         code  public: virtual long __cdecl winrt::Microsoft::AI::MachineLearning::factory_implementation::LearningModel::Load(wchar_t const *,unsigned int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\learningmodel.cpp
         656         code  struct winrt::Microsoft::AI::MachineLearning::LearningModelBinding __cdecl winrt::Microsoft::AI::MachineLearning::implementation::CreateBinding(struct winrt::Microsoft::AI::MachineLearning::implementation::LearningModelSession &,struct winrt::Windows::Foundation::Collections::IMap<struct winrt::hstring,struct winrt::Windows::Foundation::IInspectable>)  c:\users\tiago\src\onnxruntime\winml\lib\api\learningmodelsession.cpp
         654         code  public: static long __cdecl _winml::TensorBase<short,short,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt16Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorInt16Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt16Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt16Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateFromD3D12Resource(struct ID3D12Resource *,__int64 *,int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         654         code  public: static long __cdecl _winml::TensorBase<struct _winml::Half,float,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat16Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorFloat16Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat16Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat16Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateFromD3D12Resource(struct ID3D12Resource *,__int64 *,int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         654         code  public: static long __cdecl _winml::TensorBase<unsigned short,unsigned short,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt16Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorUInt16Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt16Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt16Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateFromD3D12Resource(struct ID3D12Resource *,__int64 *,int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         653         code  public: static long __cdecl _winml::TensorBase<bool,bool,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorBoolean,struct winrt::Microsoft::AI::MachineLearning::ITensorBoolean,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorBoolean_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorBoolean,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateFromD3D12Resource(struct ID3D12Resource *,__int64 *,int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         653         code  public: static long __cdecl _winml::TensorBase<signed char,unsigned char,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt8Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorInt8Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt8Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt8Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateFromD3D12Resource(struct ID3D12Resource *,__int64 *,int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         653         code  public: static long __cdecl _winml::TensorBase<unsigned char,unsigned char,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt8Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorUInt8Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt8Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt8Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateFromD3D12Resource(struct ID3D12Resource *,__int64 *,int,struct IUnknown * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         644         code  class std::basic_ostream<wchar_t,struct std::char_traits<wchar_t> > & __cdecl std::operator<<<wchar_t,struct std::char_traits<wchar_t> >(class std::basic_ostream<wchar_t,struct std::char_traits<wchar_t> > &,char const *)  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\ostream
         644         code  static class std::basic_string<char,std::char_traits<char>,std::allocator<char> > _winml::error_strings::ToString(struct winrt::Microsoft::AI::MachineLearning::IMapFeatureDescriptor)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\featurecompatibility.h
         643         code  static void winrt::Microsoft::AI::MachineLearning::implementation::CPUTensorize(struct winrt::Windows::Media::IVideoFrame, struct winrt::Windows::Graphics::Imaging::BitmapBounds, struct _winml::ImageTensorDescription, struct winrt::com_ptr<winrt::Microsoft::AI::MachineLearning::implementation::LearningModelSession>, void *)  c:\users\tiago\src\onnxruntime\winml\lib\api\imagefeaturevalue.cpp
         638         code  public: static struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue __cdecl _winml::MapBase<struct winrt::Microsoft::AI::MachineLearning::implementation::MapInt64BitToDouble,__int64,double>::Create(struct winrt::Windows::Foundation::Collections::IMapView<__int64,double> const &)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\mapbase.h
         638         code  public: static struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue __cdecl _winml::MapBase<struct winrt::Microsoft::AI::MachineLearning::implementation::MapInt64BitToFloat,__int64,float>::Create(struct winrt::Windows::Foundation::Collections::IMapView<__int64,float> const &)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\mapbase.h
         637         code  public: struct std::_Tree_node<struct std::pair<__int64 const ,__int64>,void *> * __cdecl std::_Tree_val<struct std::_Tree_simple_types<struct std::pair<__int64 const ,__int64> > >::_Insert_node(struct std::_Tree_id<struct std::_Tree_node<struct std::pair<__int64 const ,__int64>,void *> *>,struct std::_Tree_node<struct std::pair<__int64 const ,__int64>,void *> * const)  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\xtree
         635         code  public: static struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue __cdecl _winml::MapBase<struct winrt::Microsoft::AI::MachineLearning::implementation::MapInt64BitToString,__int64,struct winrt::hstring>::Create(struct winrt::Windows::Foundation::Collections::IMapView<__int64,struct winrt::hstring> const &)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\mapbase.h
         634         code  void __cdecl _winml::compatibility_details::verify<1,1>(struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue,struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureDescriptor)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\featurecompatibility.h
         633         code  public: static struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue __cdecl _winml::MapBase<struct winrt::Microsoft::AI::MachineLearning::implementation::MapInt64BitToInt64Bit,__int64,__int64>::Create(struct winrt::Windows::Foundation::Collections::IMapView<__int64,__int64> const &)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\mapbase.h
         629         code  public: static struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue __cdecl _winml::MapBase<struct winrt::Microsoft::AI::MachineLearning::implementation::MapStringToDouble,struct winrt::hstring,double>::Create(struct winrt::Windows::Foundation::Collections::IMapView<struct winrt::hstring,double> const &)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\mapbase.h
         629         code  public: static struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue __cdecl _winml::MapBase<struct winrt::Microsoft::AI::MachineLearning::implementation::MapStringToFloat,struct winrt::hstring,float>::Create(struct winrt::Windows::Foundation::Collections::IMapView<struct winrt::hstring,float> const &)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\mapbase.h
         629         code  public: static struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue __cdecl _winml::MapBase<struct winrt::Microsoft::AI::MachineLearning::implementation::MapStringToInt64Bit,struct winrt::hstring,__int64>::Create(struct winrt::Windows::Foundation::Collections::IMapView<struct winrt::hstring,__int64> const &)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\mapbase.h
         627         code  static class std::insert_iterator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > std::copy_if<std::_Vector_iterator<std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >,std::insert_iterator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >,<lambda_f487b93d870872210ffcfd1be60a10b7> >(class std::_Vector_iterator<std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >, class std::_Vector_iterator<std::_Vector_val<std::_Simple_types<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >, class std::insert_iterator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >, class winrt::Microsoft::AI::MachineLearning::implementation::LearningModelBinding::BindUnboundOutputs::__l2::<lambda_f487b93d870872210ffcfd1be60a10b7>)  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\algorithm
         626         code  public: long __cdecl _winml::OnnxruntimeEngine::CreateTensorValueFromDefaultAllocator(__int64 const *,unsigned __int64,enum winrt::Microsoft::AI::MachineLearning::TensorKind,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api.ort\onnxruntimeengine.cpp
         616         code  private: struct winrt::Microsoft::AI::MachineLearning::LearningModelEvaluationResult __cdecl winrt::Microsoft::AI::MachineLearning::implementation::LearningModelSession::GetResults(struct winrt::com_ptr<struct winrt::Microsoft::AI::MachineLearning::implementation::LearningModelBinding>,struct winrt::hstring const &,unsigned __int64)  c:\users\tiago\src\onnxruntime\winml\lib\api\learningmodelsession.cpp
         612         code  protected: class Microsoft::WRL::ComPtr<struct ID3D11Texture2D> __cdecl _winml::ImageConverter::CreateTextureFromUnsupportedColorFormat(struct winrt::Windows::Media::IVideoFrame const &,struct winrt::Windows::Graphics::Imaging::BitmapBounds const &,struct winrt::Windows::Graphics::Imaging::BitmapBounds const &,enum winrt::Windows::Graphics::DirectX::DirectXPixelFormat)  c:\users\tiago\src\onnxruntime\winml\lib\api.image\imageconverter.cpp
         611         code  class std::basic_string<char,std::char_traits<char>,std::allocator<char> > * std::transform<winrt::Windows::Foundation::Collections::IIterator<winrt::hstring>,std::basic_string<char,std::char_traits<char>,std::allocator<char> > *,<lambda_bb8a111e2d091d71a01b102a47a2f396> >(const struct winrt::Windows::Foundation::Collections::IIterator<winrt::hstring>, const struct winrt::Windows::Foundation::Collections::IIterator<winrt::hstring>, class std::basic_string<char,std::char_traits<char>,std::allocator<char> > *, class _winml::TensorBase<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,winrt::hstring,winrt::Microsoft::AI::MachineLearning::implementation::TensorString,winrt::Microsoft::AI::MachineLearning::ITensorString,winrt::Microsoft::AI::MachineLearning::implementation::TensorString_base<winrt::Microsoft::AI::MachineLearning::implementation::TensorString,ITensorNative,_winml::ILotusValueProviderPrivate> >::SetBufferFromIterable::__l2::<lambda_bb8a111e2d091d71a01b102a47a2f396>)  c:\program files (x86)\microsoft visual studio\2019\enterprise\vc\tools\msvc\14.26.28801\include\algorithm
